word,type
lukumääräinen,adjektiivi
lukutaidoton,adjektiivi
lukutaitoinen,adjektiivi
lukuteoreettinen,adjektiivi
lumbaalinen,adjektiivi
luoksepääsemätön,adjektiivi
lumensekainen,adjektiivi
lumihuippuinen,adjektiivi
luminen,adjektiivi
lumisateeton,adjektiivi
lumivalkoinen,adjektiivi
lumoava,adjektiivi
lungi,adjektiivi
lunki,adjektiivi
luodinkestävä,adjektiivi
luokallinen,adjektiivi
luokaton,adjektiivi
luokkainen,adjektiivi
luokkakantainen,adjektiivi
lumeton,adjektiivi
lujaluonteinen,adjektiivi
luurankoinen,adjektiivi
luvallinen,adjektiivi
lyömätön,adjektiivi
läheinen,adjektiivi
lähempi,adjektiivi
lähi-itäläinen,adjektiivi
lähin,adjektiivi
lähteetön,adjektiivi
lähtemätön,adjektiivi
lähtökohtainen,adjektiivi
läiskäinen,adjektiivi
läkkinen,adjektiivi
lälly,adjektiivi
lämmin,adjektiivi
lyyrinen,adjektiivi
lämminsydäminen,adjektiivi
lämpenemätön,adjektiivi
lämpimä,adjektiivi
lämpiämätön,adjektiivi
lämpöinen,adjektiivi
länsimainen,adjektiivi
länsimielinen,adjektiivi
länsisaharalainen,adjektiivi
länsisuomalainen,adjektiivi
läntinen,adjektiivi
läpikuultava,adjektiivi
läpikäytävä,adjektiivi
läpimärkä,adjektiivi
lämmittämätön,adjektiivi
luuton,adjektiivi
lyyrillinen,adjektiivi
lyydialainen,adjektiivi
luvaton,adjektiivi
luvattu,adjektiivi
luvuton,adjektiivi
luxemburgilainen,adjektiivi
lyhempi,adjektiivi
lyhentämätön,adjektiivi
lyhtypylväätön,adjektiivi
lyhyenläntä,adjektiivi
lyhyt,adjektiivi
lyhytaikainen,adjektiivi
lyhythiuksinen,adjektiivi
lyhytkarvainen,adjektiivi
lyydinen,adjektiivi
lyhytkasvuinen,adjektiivi
lyhytkätinen,adjektiivi
lyhytnäköinen,adjektiivi
lyhytpitkä,adjektiivi
lyhä,adjektiivi
lyijyinen,adjektiivi
lyijyllinen,adjektiivi
lyijytön,adjektiivi
lymfaattinen,adjektiivi
lymfoidi,adjektiivi
lymfoidinen,adjektiivi
lypsylämmin,adjektiivi
lystikäs,adjektiivi
lyhytkestoinen,adjektiivi
luja,adjektiivi
luisu,adjektiivi
luistamaton,adjektiivi
likvidi,adjektiivi
lila,adjektiivi
limainen,adjektiivi
limavittu,adjektiivi
limbinen,adjektiivi
limetinvihreä,adjektiivi
liminkalainen,adjektiivi
limittäinen,adjektiivi
lineaarinen,adjektiivi
linguaalinen,adjektiivi
linguolabiaalinen,adjektiivi
linjaton,adjektiivi
likomärkä,adjektiivi
lintutieteellinen,adjektiivi
lipevä,adjektiivi
lipofiilinen,adjektiivi
lipogrammaattinen,adjektiivi
lisensoimaton,adjektiivi
listaamaton,adjektiivi
lisäaineeton,adjektiivi
lisäämätön,adjektiivi
lisääntymiskykyinen,adjektiivi
lisääntymiskyvytön,adjektiivi
litimärkä,adjektiivi
litografinen,adjektiivi
litrainen,adjektiivi
lipeinen,adjektiivi
littana,adjektiivi
likitaittoinen,adjektiivi
likinäköinen,adjektiivi
liikahtamaton,adjektiivi
liikkumaton,adjektiivi
liikkuva,adjektiivi
liikunnallinen,adjektiivi
liikuttava,adjektiivi
liila,adjektiivi
liimattu,adjektiivi
liinaharja,adjektiivi
liinainen,adjektiivi
liinaton,adjektiivi
liioiteltu,adjektiivi
liioitteleva,adjektiivi
likitaitteinen,adjektiivi
liiska,adjektiivi
liisteröimätön,adjektiivi
liittoutumaton,adjektiivi
liittyvä,adjektiivi
liitännäinen,adjektiivi
likainen,adjektiivi
likaisehko,adjektiivi
likaisenpuoleinen,adjektiivi
likeinen,adjektiivi
likempi,adjektiivi
likiarvoinen,adjektiivi
likimääräinen,adjektiivi
likin,adjektiivi
liisterimäinen,adjektiivi
litteä,adjektiivi
liuho,adjektiivi
liukas,adjektiivi
lontoolainen,adjektiivi
loogillinen,adjektiivi
looginen,adjektiivi
loppilainen,adjektiivi
loppumaton,adjektiivi
lopullinen,adjektiivi
lopunikäinen,adjektiivi
loputon,adjektiivi
lorvailematon,adjektiivi
loskaton,adjektiivi
lottoamaton,adjektiivi
loukkaamaton,adjektiivi
longitudinaalinen,adjektiivi
loukkaantumaton,adjektiivi
loviisalainen,adjektiivi
luetettava,adjektiivi
luettava,adjektiivi
luettu,adjektiivi
luha,adjektiivi
luhankalainen,adjektiivi
luhistumaton,adjektiivi
luihu,adjektiivi
luikas,adjektiivi
luimu,adjektiivi
luinen,adjektiivi
luiseva,adjektiivi
lounainen,adjektiivi
lommoton,adjektiivi
lombardialainen,adjektiivi
lomaton,adjektiivi
liukenematon,adjektiivi
liukoinen,adjektiivi
liukuportaaton,adjektiivi
liègeläinen,adjektiivi
lobbaamaton,adjektiivi
logaritminen,adjektiivi
logistinen,adjektiivi
logopedinen,adjektiivi
lohduton,adjektiivi
lohenpunainen,adjektiivi
lohipitoinen,adjektiivi
lohjalainen,adjektiivi
lohtajalainen,adjektiivi
loikoilematon,adjektiivi
loisiva,adjektiivi
loistava,adjektiivi
loistelias,adjektiivi
loistokas,adjektiivi
loitto,adjektiivi
loiva,adjektiivi
lojaali,adjektiivi
lokaali,adjektiivi
lokakuinen,adjektiivi
lokasuojaton,adjektiivi
lokeroton,adjektiivi
lokrinen,adjektiivi
lomailematon,adjektiivi
läpimätä,adjektiivi
liika,adjektiivi
läpinäkymätön,adjektiivi
läpipaska,adjektiivi
matriarkaalinen,adjektiivi
matrilineaarinen,adjektiivi
matta,adjektiivi
mattoveitsi,adjektiivi
maturoitunut,adjektiivi
maukas,adjektiivi
maurilainen,adjektiivi
mauritanialainen,adjektiivi
maustamaton,adjektiivi
mausteinen,adjektiivi
maustettu,adjektiivi
mauton,adjektiivi
materialistinen,adjektiivi
mayottelainen,adjektiivi
mediaseksikäs,adjektiivi
mediterraaninen,adjektiivi
meedialainen,adjektiivi
megalomaaninen,adjektiivi
mehevä,adjektiivi
mehukas,adjektiivi
meikitön,adjektiivi
meikäläinen,adjektiivi
mekaaninen,adjektiivi
meksikolainen,adjektiivi
melankolinen,adjektiivi
melko,adjektiivi
mediaalinen,adjektiivi
melkoinen,adjektiivi
materiaalinen,adjektiivi
matalamielinen,adjektiivi
mansaarelainen,adjektiivi
mantereinen,adjektiivi
mantšurialainen,adjektiivi
manuaalinen,adjektiivi
maolainen,adjektiivi
marginaalinen,adjektiivi
marinoitu,adjektiivi
marjaskarhu,adjektiivi
markkinaehtoinen,adjektiivi
marokkolainen,adjektiivi
marraskuinen,adjektiivi
marshallinsaarelainen,adjektiivi
matemaattinen,adjektiivi
marsilainen,adjektiivi
martiniquelainen,adjektiivi
marto,adjektiivi
marxilainen,adjektiivi
maskulainen,adjektiivi
maskuliininen,adjektiivi
maskuliinisukuinen,adjektiivi
masokistinen,adjektiivi
massallinen,adjektiivi
massaton,adjektiivi
massiivinen,adjektiivi
matala,adjektiivi
matalakorkoinen,adjektiivi
martensiittinen,adjektiivi
mannermainen,adjektiivi
melodinen,adjektiivi
meluinen,adjektiivi
metaforinen,adjektiivi
metafyysinen,adjektiivi
metallilankainen,adjektiivi
metallimainen,adjektiivi
metallinen,adjektiivi
metalliton,adjektiivi
metallurginen,adjektiivi
metamorfinen,adjektiivi
meteorologinen,adjektiivi
metka,adjektiivi
metodinen,adjektiivi
metodistinen,adjektiivi
metabolinen,adjektiivi
metonyyminen,adjektiivi
metsäinen,adjektiivi
metsästämätön,adjektiivi
metsätön,adjektiivi
miehekäs,adjektiivi
miehevä,adjektiivi
miehinen,adjektiivi
miehitetty,adjektiivi
miehittämätön,adjektiivi
mieleinen,adjektiivi
mielekäs,adjektiivi
mielenkiintoinen,adjektiivi
mielenterveydellinen,adjektiivi
metrinen,adjektiivi
melodramaattinen,adjektiivi
mestarillinen,adjektiivi
messevä,adjektiivi
meluisa,adjektiivi
meluton,adjektiivi
menestyksekäs,adjektiivi
menetelmällinen,adjektiivi
menevä,adjektiivi
meningeaalinen,adjektiivi
mennyt,adjektiivi
mennä,adjektiivi
menstruaalinen,adjektiivi
mentaalinen,adjektiivi
mereinen,adjektiivi
merellinen,adjektiivi
messiaaninen,adjektiivi
merenalainen,adjektiivi
merikarvialainen,adjektiivi
meritokraattinen,adjektiivi
merkillinen,adjektiivi
merkitsemätön,adjektiivi
merkitsevä,adjektiivi
merkittävä,adjektiivi
merkityksellinen,adjektiivi
merkityksetön,adjektiivi
merkitön,adjektiivi
mesokurtinen,adjektiivi
mesoliittinen,adjektiivi
mesotsooinen,adjektiivi
merensininen,adjektiivi
manilalainen,adjektiivi
manikealainen,adjektiivi
maneerimainen,adjektiivi
maalaamaton,adjektiivi
maalahtelainen,adjektiivi
maalainen,adjektiivi
maalaismainen,adjektiivi
maalauksellinen,adjektiivi
maaliskuinen,adjektiivi
maallinen,adjektiivi
maanalainen,adjektiivi
maaninen,adjektiivi
maaninkalainen,adjektiivi
maankaltainen,adjektiivi
maankarvainen,adjektiivi
maakunnallinen,adjektiivi
maankuulu,adjektiivi
maanpuolustuksellinen,adjektiivi
maanpäällinen,adjektiivi
maantieteellinen,adjektiivi
maanvarainen,adjektiivi
maarianhaminalainen,adjektiivi
maaseutumainen,adjektiivi
maatalousvaltainen,adjektiivi
maaton,adjektiivi
macaolainen,adjektiivi
macho,adjektiivi
madagaskarilainen,adjektiivi
madonnamainen,adjektiivi
maanpetoksellinen,adjektiivi
madoton,adjektiivi
maakeskinen,adjektiivi
maailmankuulu,adjektiivi
läpisävelletty,adjektiivi
läpivedoton,adjektiivi
läpäisemätön,adjektiivi
läski,adjektiivi
lässy,adjektiivi
lättiläinen,adjektiivi
lättäjalkainen,adjektiivi
lättänä,adjektiivi
lävellinen,adjektiivi
lääketieteellinen,adjektiivi
lääkinnällinen,adjektiivi
lääkkeellinen,adjektiivi
maailmanlaajuinen,adjektiivi
lääkkeetön,adjektiivi
lörppänä,adjektiivi
löyhkäämätön,adjektiivi
löyhä,adjektiivi
löysä,adjektiivi
löytymätön,adjektiivi
maaginen,adjektiivi
maahanmuuttajataustainen,adjektiivi
maahanmuuttokriittinen,adjektiivi
maahanmuuttopoliittinen,adjektiivi
maahanmuuttovastainen,adjektiivi
maailmallinen,adjektiivi
maailmanhistoriallinen,adjektiivi
löperö,adjektiivi
mafinen,adjektiivi
magentainen,adjektiivi
magneettinen,adjektiivi
makrotaloudellinen,adjektiivi
maksamaalainen,adjektiivi
maksamaton,adjektiivi
maksimaalinen,adjektiivi
maksukyvytön,adjektiivi
maksullinen,adjektiivi
maksuton,adjektiivi
maksuunpantava,adjektiivi
maksuunpantu,adjektiivi
malajilais-polynesialainen,adjektiivi
malawilainen,adjektiivi
malediivilainen,adjektiivi
makroskooppinen,adjektiivi
malesialainen,adjektiivi
malisiöösi,adjektiivi
maljamainen,adjektiivi
mallikas,adjektiivi
mallikelpoinen,adjektiivi
maltainen,adjektiivi
maltalainen,adjektiivi
maltillinen,adjektiivi
malttamaton,adjektiivi
mamillaarinen,adjektiivi
mammuttimainen,adjektiivi
mandelainen,adjektiivi
mandibulaarinen,adjektiivi
malilainen,adjektiivi
makoisa,adjektiivi
makkaramainen,adjektiivi
makkabilainen,adjektiivi
mahdollinen,adjektiivi
mahdollisimman,adjektiivi
mahdoton,adjektiivi
mahku,adjektiivi
mahlainen,adjektiivi
maho,adjektiivi
mahtaileva,adjektiivi
mahtava,adjektiivi
mahtipontinen,adjektiivi
maidonvalkea,adjektiivi
maidoton,adjektiivi
maineikas,adjektiivi
mainen,adjektiivi
mainio,adjektiivi
mainittu,adjektiivi
mairea,adjektiivi
maistamaton,adjektiivi
maitoinen,adjektiivi
maitomainen,adjektiivi
maittava,adjektiivi
majesteetillinen,adjektiivi
makaaberi,adjektiivi
makaamaton,adjektiivi
makea,adjektiivi
makedonialainen,adjektiivi
makia,adjektiivi
makkabealainen,adjektiivi
läpinäkyvä,adjektiivi
irrallinen,adjektiivi
liiallinen,adjektiivi
lihava,adjektiivi
kuumenematon,adjektiivi
kuumentamaton,adjektiivi
kuuro,adjektiivi
kuurosokea,adjektiivi
kuusikulmainen,adjektiivi
kuutioimaton,adjektiivi
kuutiollinen,adjektiivi
kuutiomainen,adjektiivi
kuušilainen,adjektiivi
kuvaannollinen,adjektiivi
kuvaava,adjektiivi
kuvaileva,adjektiivi
kuumeinen,adjektiivi
kuvallinen,adjektiivi
kuvanmukainen,adjektiivi
kuvauksellinen,adjektiivi
kuvitteellinen,adjektiivi
kuwaitilainen,adjektiivi
kušilainen,adjektiivi
kvadraattinen,adjektiivi
kvalitatiivinen,adjektiivi
kvantitatiivinen,adjektiivi
kvartäärinen,adjektiivi
kvinaarinen,adjektiivi
kyberneettinen,adjektiivi
kykenemätön,adjektiivi
kuvankaunis,adjektiivi
kykenevä,adjektiivi
kuumeeton,adjektiivi
kuuluva,adjektiivi
kursailematon,adjektiivi
kursivoitu,adjektiivi
kursorinen,adjektiivi
kurttuinen,adjektiivi
kurulainen,adjektiivi
kurvikas,adjektiivi
kusenpolttama,adjektiivi
kusinen,adjektiivi
kustavilainen,adjektiivi
kuteeton,adjektiivi
kutiamaton,adjektiivi
kutistumaton,adjektiivi
kuuma,adjektiivi
kutsumaton,adjektiivi
kutsuttu,adjektiivi
kuubalainen,adjektiivi
kuukausittainen,adjektiivi
kuukautinen,adjektiivi
kuulainen,adjektiivi
kuulas,adjektiivi
kuulematon,adjektiivi
kuuliainen,adjektiivi
kuulu,adjektiivi
kuuluisa,adjektiivi
kuulumaton,adjektiivi
kuuluttamaton,adjektiivi
kutsunnanalainen,adjektiivi
kurja,adjektiivi
kylläinen,adjektiivi
kylmä,adjektiivi
kälyinen,adjektiivi
kälynen,adjektiivi
kämänen,adjektiivi
känninen,adjektiivi
kärkäs,adjektiivi
kärppämäinen,adjektiivi
kärsimätön,adjektiivi
kärsivällinen,adjektiivi
kärtty,adjektiivi
kärttyinen,adjektiivi
kärttyisä,adjektiivi
käsikäyttöinen,adjektiivi
kälviäläinen,adjektiivi
käsitetty,adjektiivi
käsittelemätön,adjektiivi
käsittämätön,adjektiivi
käteinen,adjektiivi
käteisvapaa,adjektiivi
kätevä,adjektiivi
kätsy,adjektiivi
kätsä,adjektiivi
kävelevä,adjektiivi
käypä,adjektiivi
käyrä,adjektiivi
käytetty,adjektiivi
käyttäjäystävällinen,adjektiivi
käsitteellinen,adjektiivi
kyllästynyt,adjektiivi
kähärä,adjektiivi
kädetön,adjektiivi
kylmäkiskoinen,adjektiivi
kylmänarka,adjektiivi
kylmänkostea,adjektiivi
kyltymätön,adjektiivi
kymmenjalkainen,adjektiivi
kymrinkielinen,adjektiivi
kynnetön,adjektiivi
kynnyksetön,adjektiivi
kynätön,adjektiivi
kyproslainen,adjektiivi
kypsentämätön,adjektiivi
kypsynyt,adjektiivi
käheä,adjektiivi
kypsä,adjektiivi
kyrpänaamainen,adjektiivi
kyseenalainen,adjektiivi
kyseenalaistamaton,adjektiivi
kyseinen,adjektiivi
kysymätön,adjektiivi
kyvykäs,adjektiivi
kyvytön,adjektiivi
kyydittävä,adjektiivi
kyyninen,adjektiivi
kyynäräinen,adjektiivi
kädellinen,adjektiivi
kädenlämpöinen,adjektiivi
kyrillinen,adjektiivi
kuriton,adjektiivi
kurinalainen,adjektiivi
kurantti,adjektiivi
ksenofobinen,adjektiivi
kserofiilinen,adjektiivi
ktooninen,adjektiivi
kubistinen,adjektiivi
kudottu,adjektiivi
kuhmalahtelainen,adjektiivi
kuhmoislainen,adjektiivi
kuhmolainen,adjektiivi
kuiduton,adjektiivi
kuitti,adjektiivi
kuitumainen,adjektiivi
kuiva,adjektiivi
kryptinen,adjektiivi
kuivahko,adjektiivi
kuivakka,adjektiivi
kuivumaton,adjektiivi
kujeellinen,adjektiivi
kujeilematon,adjektiivi
kukallinen,adjektiivi
kukaton,adjektiivi
kukkea,adjektiivi
kukkura,adjektiivi
kulkematon,adjektiivi
kulkutautimyönteinen,adjektiivi
kullaalainen,adjektiivi
kullainen,adjektiivi
kuivakas,adjektiivi
kullanarvoinen,adjektiivi
kruunupyyläinen,adjektiivi
krouvi,adjektiivi
košer,adjektiivi
krakovalainen,adjektiivi
kraniaalinen,adjektiivi
kranttu,adjektiivi
krapulainen,adjektiivi
kravatiton,adjektiivi
kreikankielinen,adjektiivi
kreikkalainen,adjektiivi
kreikkalaiskatolinen,adjektiivi
kreisi,adjektiivi
kriittinen,adjektiivi
kristadelfialainen,adjektiivi
kruraalinen,adjektiivi
kristallinen,adjektiivi
kristallografinen,adjektiivi
kristiinankaupunkilainen,adjektiivi
kristillinen,adjektiivi
kristillisperäinen,adjektiivi
kristitty,adjektiivi
kroatialainen,adjektiivi
kromaattinen,adjektiivi
kromattu,adjektiivi
kronkeli,adjektiivi
kronologinen,adjektiivi
kroonillinen,adjektiivi
krooninen,adjektiivi
kristallinkirkas,adjektiivi
kullanvärinen,adjektiivi
kulmakarvaton,adjektiivi
kulmaton,adjektiivi
kunniaton,adjektiivi
kunnioitettava,adjektiivi
kunnioitettu,adjektiivi
kunnioittava,adjektiivi
kunnollinen,adjektiivi
kunnon,adjektiivi
kuohitsematon,adjektiivi
kuohittu,adjektiivi
kuohkea,adjektiivi
kuolemanjälkeinen,adjektiivi
kuolemanvakava,adjektiivi
kuolematon,adjektiivi
kunnianhimoinen,adjektiivi
kuolettamaton,adjektiivi
kuolleeton,adjektiivi
kuollut,adjektiivi
kuopiolainen,adjektiivi
kuoppainen,adjektiivi
kuoreton,adjektiivi
kuorimaton,adjektiivi
kuparinen,adjektiivi
kupera,adjektiivi
kuppainen,adjektiivi
kuppimainen,adjektiivi
kupruileva,adjektiivi
kurainen,adjektiivi
kuolevainen,adjektiivi
kunniallinen,adjektiivi
kunniakas,adjektiivi
kunnallishallinnollinen,adjektiivi
kulmikas,adjektiivi
kultaamaton,adjektiivi
kultainen,adjektiivi
kultivoitunut,adjektiivi
kulttuurillinen,adjektiivi
kulttuurimarxilainen,adjektiivi
kulttuurimarxistinen,adjektiivi
kulttuurinen,adjektiivi
kulttuurirelativistinen,adjektiivi
kulttuuriton,adjektiivi
kulunut,adjektiivi
kulutuksellinen,adjektiivi
kumara,adjektiivi
kumarainen,adjektiivi
kumartelematon,adjektiivi
kumea,adjektiivi
kuminauhaton,adjektiivi
kuminen,adjektiivi
kumitettava,adjektiivi
kumiton,adjektiivi
kumma,adjektiivi
kummallinen,adjektiivi
kumpareinen,adjektiivi
kumulatiivinen,adjektiivi
kungfutselainen,adjektiivi
kuninkaallinen,adjektiivi
kunnallinen,adjektiivi
käyttämätön,adjektiivi
lihavahko,adjektiivi
käyttökelpoinen,adjektiivi
käyttövalmis,adjektiivi
lauha,adjektiivi
lauhkea,adjektiivi
laukaalainen,adjektiivi
laulullinen,adjektiivi
laupias,adjektiivi
lautasmainen,adjektiivi
lavallinen,adjektiivi
lavea,adjektiivi
lefti,adjektiivi
legaalinen,adjektiivi
legendaarinen,adjektiivi
legitiimi,adjektiivi
latvuksinen,adjektiivi
lehdetön,adjektiivi
leikillinen,adjektiivi
leikkaamaton,adjektiivi
leikkimielinen,adjektiivi
leikkisä,adjektiivi
leimaa-antava,adjektiivi
leimaamaton,adjektiivi
leimallinen,adjektiivi
leipogrammaattinen,adjektiivi
leipäinen,adjektiivi
leivätön,adjektiivi
leksikaalinen,adjektiivi
lemiläinen,adjektiivi
lehtevä,adjektiivi
lempeä,adjektiivi
latvialainen,adjektiivi
lattiaton,adjektiivi
lasimainen,adjektiivi
lasinen,adjektiivi
lasipäällysteinen,adjektiivi
lasitettu,adjektiivi
lasiton,adjektiivi
lasittamaton,adjektiivi
laskelmoiva,adjektiivi
laskematon,adjektiivi
laskennallinen,adjektiivi
laskeutumaton,adjektiivi
laskeva,adjektiivi
laskujoeton,adjektiivi
latvainen,adjektiivi
laskutaidoton,adjektiivi
laskuvarjoton,adjektiivi
lastenkielinen,adjektiivi
lataamaton,adjektiivi
latentti,adjektiivi
lateraalinen,adjektiivi
latinalainen,adjektiivi
latinalaisamerikkalainen,adjektiivi
latinankielinen,adjektiivi
latomaton,adjektiivi
lattajalkainen,adjektiivi
lattana,adjektiivi
lattea,adjektiivi
laskutaitoinen,adjektiivi
laryngaalinen,adjektiivi
lempääläläinen,adjektiivi
lemulainen,adjektiivi
leväperäinen,adjektiivi
levätön,adjektiivi
libanonilainen,adjektiivi
liberaali,adjektiivi
liberaalinen,adjektiivi
liberalistinen,adjektiivi
liberialainen,adjektiivi
libyalainen,adjektiivi
lieaton,adjektiivi
liechtensteinilainen,adjektiivi
liehumaton,adjektiivi
liejuinen,adjektiivi
levyttämätön,adjektiivi
liekehtivä,adjektiivi
lierillinen,adjektiivi
lieto,adjektiivi
lietolainen,adjektiivi
liettualainen,adjektiivi
liettuankielinen,adjektiivi
lievä,adjektiivi
lihaisa,adjektiivi
lihakas,adjektiivi
lihakseton,adjektiivi
lihaksikas,adjektiivi
lihallinen,adjektiivi
lihaton,adjektiivi
lieksalainen,adjektiivi
lemuamaton,adjektiivi
levymäinen,adjektiivi
levollinen,adjektiivi
lenko,adjektiivi
lennokas,adjektiivi
lentokyvytön,adjektiivi
lentämätön,adjektiivi
lentävä,adjektiivi
leppeä,adjektiivi
leppoisa,adjektiivi
leppymätön,adjektiivi
lepsu,adjektiivi
leptokurtinen,adjektiivi
lerppu,adjektiivi
leso,adjektiivi
levoton,adjektiivi
lesotholainen,adjektiivi
letaalinen,adjektiivi
letittämätön,adjektiivi
letkeä,adjektiivi
lettoinen,adjektiivi
leuaton,adjektiivi
leukava,adjektiivi
leuto,adjektiivi
levee,adjektiivi
leveä,adjektiivi
leveäharteinen,adjektiivi
leveähkö,adjektiivi
leveäsuinen,adjektiivi
letaali,adjektiivi
lapualainen,adjektiivi
lapsivihamielinen,adjektiivi
lapsirakas,adjektiivi
laajuinen,adjektiivi
laakea,adjektiivi
laakeriton,adjektiivi
laastinen,adjektiivi
laastiton,adjektiivi
laatikollinen,adjektiivi
laatuisa,adjektiivi
laatuunkäypä,adjektiivi
laatuunkäyvä,adjektiivi
labiaalinen,adjektiivi
labiili,adjektiivi
labiodentaalinen,adjektiivi
laajasuinen,adjektiivi
ladylike,adjektiivi
lahjaton,adjektiivi
lahjomaton,adjektiivi
lahkeeton,adjektiivi
laho,adjektiivi
lahoava,adjektiivi
lahtelainen,adjektiivi
laidallinen,adjektiivi
laiha,adjektiivi
laihahko,adjektiivi
laihialainen,adjektiivi
laikkuinen,adjektiivi
laikukas,adjektiivi
lahjakas,adjektiivi
laillinen,adjektiivi
laajamittainen,adjektiivi
laajahko,adjektiivi
käytännöllinen,adjektiivi
käytöshäiriöinen,adjektiivi
käyvä,adjektiivi
käännyttämätön,adjektiivi
käänteinen,adjektiivi
kääntymätön,adjektiivi
kääntämätön,adjektiivi
käärijänvihreä,adjektiivi
käärinliinaton,adjektiivi
käärmemäinen,adjektiivi
kökkö,adjektiivi
kölniläinen,adjektiivi
laajakatseinen,adjektiivi
kömpelö,adjektiivi
köydetön,adjektiivi
köyhä,adjektiivi
köykäinen,adjektiivi
köyliöläinen,adjektiivi
köyttämätön,adjektiivi
kööpenhaminalainen,adjektiivi
laadukas,adjektiivi
laadullinen,adjektiivi
laahaava,adjektiivi
laahustamaton,adjektiivi
laaja,adjektiivi
laaja-alainen,adjektiivi
köppänen,adjektiivi
laimea,adjektiivi
laimentamaton,adjektiivi
lainalainen,adjektiivi
laminopostalveolaarinen,adjektiivi
lammasmainen,adjektiivi
lammilainen,adjektiivi
lamoava,adjektiivi
langaton,adjektiivi
lannaton,adjektiivi
lannistava,adjektiivi
lannistumaton,adjektiivi
lannistuva,adjektiivi
lannoittamaton,adjektiivi
lannoitteeton,adjektiivi
lantainen,adjektiivi
laminodentialveolaarinen,adjektiivi
lanteikas,adjektiivi
laosilainen,adjektiivi
laoslainen,adjektiivi
lapinjärveläinen,adjektiivi
lapinlahtelainen,adjektiivi
lappalainen,adjektiivi
lappeenrantalainen,adjektiivi
lappilainen,adjektiivi
lapsellinen,adjektiivi
lapsenmielinen,adjektiivi
lapsenomainen,adjektiivi
lapsenuskoinen,adjektiivi
lapseton,adjektiivi
laolainen,adjektiivi
laminoalveolaarinen,adjektiivi
laminaarinen,adjektiivi
laktovegetaristinen,adjektiivi
laineeton,adjektiivi
lainen,adjektiivi
lainkuuliainen,adjektiivi
lainmukainen,adjektiivi
lainsuojaton,adjektiivi
lainsäädännöllinen,adjektiivi
lainvastainen,adjektiivi
lainvoimainen,adjektiivi
laipiollinen,adjektiivi
laiska,adjektiivi
laitamyötäinen,adjektiivi
laitilalainen,adjektiivi
laiton,adjektiivi
laivastonsininen,adjektiivi
lajikas,adjektiivi
lajiteltu,adjektiivi
lajittelematon,adjektiivi
lajityypillinen,adjektiivi
lakaisematon,adjektiivi
lakisääteinen,adjektiivi
lakiton,adjektiivi
lakkaamaton,adjektiivi
lakoninen,adjektiivi
laksatiivinen,adjektiivi
lakto-ovovegetaristinen,adjektiivi
laktoosi-intolerantti,adjektiivi
laktoositon,adjektiivi
käyttökelvoton,adjektiivi
ironinen,adjektiivi
irlantilainen,adjektiivi
iranilainen,adjektiivi
devoninen,adjektiivi
