word,type,age
orientti,substantiivi,new
origami,substantiivi,new
originaali,substantiivi,new
originelli,adjektiivi,new
orjanlaakeri,substantiivi,new
orjanlaakerikasvi,substantiivi,new
orjapiiskuri,substantiivi,new
orkesteri,substantiivi,new
orkesterimusiikki,substantiivi,new
orkestrointi,substantiivi,new
ornamentti,substantiivi,new
ornitologi,substantiivi,new
orogeneesi,substantiivi,new
orpokoti,substantiivi,new
orsi,substantiivi,old
ortodoksi,substantiivi,new
ortopedi,substantiivi,new
ortoptisti,substantiivi,new
orvaskesi,substantiivi,old
orvokki,substantiivi,new
osakeanti,substantiivi,new
osakeindeksi,substantiivi,new
osapuoli,substantiivi,old
osastointi,substantiivi,new
oselotti,substantiivi,new
oskillaattori,substantiivi,new
oskilloskooppi,substantiivi,new
osmani,substantiivi,new
osmankäämi,substantiivi,new
osmoosi,substantiivi,new
osseetti,substantiivi,new
ossi,substantiivi,new
ostari,substantiivi,new
osteologi,substantiivi,new
osteopaatti,substantiivi,new
osteoporoosi,substantiivi,new
osteri,substantiivi,new
ostjakki,substantiivi,new
ostjakkisamojedi,substantiivi,new
ostoskassi,substantiivi,new
ostoskori,substantiivi,new
osuusmeijeri,substantiivi,new
osuuspankki,substantiivi,new
otakilokki,substantiivi,new
otsapeili,substantiivi,new
otsikointi,substantiivi,new
otsoni,substantiivi,new
otsonisointi,substantiivi,new
otsonointi,substantiivi,new
ottolapsi,substantiivi,old
ottomaani,substantiivi,new
ottomoottori,substantiivi,new
ovaali,adjektiivi,new
ovenkarmi,substantiivi,new
ovenpieli,substantiivi,old
ovi,substantiivi,old
paahtopaisti,substantiivi,new
paakari,substantiivi,new
paali,substantiivi,new
paapuuri,substantiivi,new
paasi,substantiivi,old
paatsamakasvi,substantiivi,new
paatti,substantiivi,new
paavi,substantiivi,new
pagodi,substantiivi,new
pahaputki,substantiivi,old
pahlavi,substantiivi,new
pahoinvointi,substantiivi,new
pahvi,substantiivi,new
pahvimuki,substantiivi,new
pahviveitsi,substantiivi,old
paikallisbussi,substantiivi,new
paikannimi,substantiivi,old
paikannussatelliitti,substantiivi,new
paikkakortti,substantiivi,new
painemittari,substantiivi,new
painepesuri,substantiivi,new
paini,substantiivi,new
painoarkki,substantiivi,new
painoindeksi,substantiivi,new
painolasti,substantiivi,new
painonappi,substantiivi,new
painoprosentti,substantiivi,new
paisti,substantiivi,new
paistinuuni,substantiivi,new
paistiveitsi,substantiivi,old
paistokasari,substantiivi,new
paistolämpömittari,substantiivi,new
paistopussi,substantiivi,new
paituli,substantiivi,new
pajari,substantiivi,new
pajuasteri,substantiivi,new
pajukasvi,substantiivi,new
pajupilli,substantiivi,new
pakari,substantiivi,new
paketointi,substantiivi,new
paketti,substantiivi,new
pakettipommi,substantiivi,new
pakkaslumi,substantiivi,old
pakkausmateriaali,substantiivi,new
pakkeli,substantiivi,new
pakki,substantiivi,new
pakkomyynti,substantiivi,new
pakkoruotsi,substantiivi,new
pakolaisleiri,substantiivi,new
pakoputki,substantiivi,old
pakovesi,substantiivi,old
paksulehti,substantiivi,old
paksusuoli,substantiivi,old
pakti,substantiivi,new
palapaisti,substantiivi,new
palapeli,substantiivi,new
palasokeri,substantiivi,new
palataali,substantiivi,new
palatsi,substantiivi,new
palautusmerkki,substantiivi,new
palavakivi,substantiivi,old
palaveri,substantiivi,new
paleobiologi,substantiivi,new
paleobotanisti,substantiivi,new
paleomagnetismi,substantiivi,new
paleontologi,substantiivi,new
paleoseeni,substantiivi,new
paletti,substantiivi,new
palettiveitsi,substantiivi,old
palikkatesti,substantiivi,new
palimpsesti,substantiivi,new
palindromi,substantiivi,new
palisanteri,substantiivi,new
paljastusshakki,substantiivi,new
paljetti,substantiivi,new
palkintokaappi,substantiivi,new
palkkapussi,substantiivi,new
palkkasoturi,substantiivi,new
palkki,substantiivi,new
palkokasvi,substantiivi,new
palli,substantiivi,new
pallobakteeri,substantiivi,new
pallograniitti,substantiivi,new
pallohiiri,substantiivi,old
palloleikki,substantiivi,new
pallomeri,substantiivi,old
pallopeli,substantiivi,new
pallotuoli,substantiivi,new
palmikointi,substantiivi,new
palmukasvi,substantiivi,new
palokärki,substantiivi,old
palomuuri,substantiivi,new
palopommi,substantiivi,new
paloposti,substantiivi,new
paloyrtti,substantiivi,new
palpakkokasvi,substantiivi,new
palpointi,substantiivi,new
palsami,substantiivi,new
palsamikasvi,substantiivi,new
palsamointi,substantiivi,new
palsasirri,substantiivi,new
palstamillimetri,substantiivi,new
palturi,substantiivi,new
palveluammatti,substantiivi,new
palveluseteli,substantiivi,new
pamfletti,substantiivi,new
paneeli,substantiivi,new
panelointi,substantiivi,new
panerointi,substantiivi,new
paniikki,substantiivi,new
panimomestari,substantiivi,new
pankki,substantiivi,new
pankkiautomaatti,substantiivi,new
pankkiautomaattikortti,substantiivi,new
pankkiholvi,substantiivi,new
pankkiiri,substantiivi,new
pankkikortti,substantiivi,new
pankkitili,substantiivi,new
pankkivekseli,substantiivi,new
pankreatiitti,substantiivi,new
pannari,substantiivi,new
pannukahvi,substantiivi,new
panorointi,substantiivi,new
panseksuaali,substantiivi,new
panslavismi,substantiivi,new
panssari,substantiivi,new
panssarikranaatti,substantiivi,new
panssarintorjuntatykki,substantiivi,new
panssarointi,substantiivi,new
panteismi,substantiivi,new
panteisti,substantiivi,new
pantomiimi,substantiivi,new
pantteri,substantiivi,new
pantti,substantiivi,new
panttileikki,substantiivi,new
panttivanki,substantiivi,new
papaiini,substantiivi,new
papaijakasvi,substantiivi,new
paparazzi,substantiivi,new
papatti,substantiivi,new
papavi,substantiivi,new
paperi,substantiivi,new
paperiarkki,substantiivi,new
paperikassi,substantiivi,new
paperipussi,substantiivi,new
paperisilppuri,substantiivi,new
paperisäkki,substantiivi,new
paperitiikeri,substantiivi,new
paperiveitsi,substantiivi,old
paperointi,substantiivi,new
paperossi,substantiivi,new
papiljotti,substantiivi,new
papilli,substantiivi,new
paplari,substantiivi,new
pappi,substantiivi,new
papukaijalehti,substantiivi,old
paraabeli,substantiivi,new
paraati,substantiivi,new
paraboli,substantiivi,new
paraboloidi,substantiivi,new
paradoksi,substantiivi,new
parafiini,substantiivi,new
parafinointi,substantiivi,new
parafointi,substantiivi,new
paragrafi,substantiivi,new
parakieli,substantiivi,old
parakki,substantiivi,new
paralyysi,substantiivi,new
parametri,substantiivi,new
paranormaali,adjektiivi,new
parasetamoli,substantiivi,new
parasiitti,substantiivi,new
parataksi,substantiivi,new
paratiisi,substantiivi,new
parenkyymi,substantiivi,new
parfymointi,substantiivi,new
parfyymi,substantiivi,new
pari,substantiivi,new
pariteetti,substantiivi,new
parketti,substantiivi,new
parkki,substantiivi,new
parkkimittari,substantiivi,new
parkkipankki,substantiivi,new
parkkumi,substantiivi,new
parlamentarismi,substantiivi,new
parlamentti,substantiivi,new
parmesaani,substantiivi,new
parodiointi,substantiivi,new
paroni,substantiivi,new
parotiitti,substantiivi,new
parsakaali,substantiivi,new
parsakasvi,substantiivi,new
parsi,substantiivi,old
partaradikaali,substantiivi,new
partasuti,substantiivi,new
partaveitsi,substantiivi,old
partavesi,substantiivi,old
partenogeneesi,substantiivi,new
partikkeli,substantiivi,new
partiointi,substantiivi,new
partisaani,substantiivi,new
partisiippi,substantiivi,new
partitiivi,substantiivi,new
partituuri,substantiivi,new
partneri,substantiivi,new
parturi,substantiivi,new
parturintuoli,substantiivi,new
parturointi,substantiivi,new
parvi,substantiivi,old
pasaasi,substantiivi,new
pasaati,substantiivi,new
pasaatituuli,substantiivi,old
pasianssi,substantiivi,new
pasifismi,substantiivi,new
pasifisti,substantiivi,new
paskalakki,substantiivi,new
passari,substantiivi,new
passeli,adjektiivi,new
passi,substantiivi,new
passiivi,substantiivi,new
passipoliisi,substantiivi,new
pastelli,substantiivi,new
pastilli,substantiivi,new
pastissi,substantiivi,new
pastoraali,substantiivi,new
pastori,substantiivi,new
pastörointi,substantiivi,new
pasunisti,substantiivi,new
pasuri,substantiivi,new
pataani,substantiivi,new
patentointi,substantiivi,new
patentti,substantiivi,new
patenttirekisteri,substantiivi,new
paternalismi,substantiivi,new
paternosterhissi,substantiivi,new
patikkaretki,substantiivi,old
patikointi,substantiivi,new
patinointi,substantiivi,new
patkuli,substantiivi,new
patogeeni,substantiivi,new
patogeneesi,substantiivi,new
patologi,substantiivi,new
patonki,substantiivi,new
patriarkaatti,substantiivi,new
patriisi,substantiivi,new
patriootti,substantiivi,new
patriotismi,substantiivi,new
patronyymi,substantiivi,new
patteri,substantiivi,new
patteristi,substantiivi,new
patti,substantiivi,new
paukkumaissi,substantiivi,new
paukkupommi,substantiivi,new
paussi,substantiivi,new
paviaani,substantiivi,new
paviljonki,substantiivi,new
pedaali,substantiivi,new
pedagogi,substantiivi,new
pedantti,substantiivi,new
pederasti,substantiivi,new
pediatri,substantiivi,new
pedikyyri,substantiivi,new
pedofiili,substantiivi,new
peeveli,substantiivi,new
pehmopaperi,substantiivi,new
pehmytkurjenpolvi,substantiivi,old
pehtori,substantiivi,new
peijooni,substantiivi,new
peikonlehti,substantiivi,old
peili,substantiivi,new
peilikaappi,substantiivi,new
peippi,substantiivi,new
peitenimi,substantiivi,old
peitinsiipi,substantiivi,old
peitsari,substantiivi,new
peitsi,substantiivi,old
pekani,substantiivi,new
pekari,substantiivi,new
pekingeesi,substantiivi,new
pekoni,substantiivi,new
pelargoni,substantiivi,new
pelastusliivi,substantiivi,new
peleriini,substantiivi,new
peli,substantiivi,new
pelikaani,substantiivi,new
pelikortti,substantiivi,new
pelimanni,substantiivi,new
pelimerkki,substantiivi,new
pelkuri,substantiivi,new
pelleriini,substantiivi,new
pelletointi,substantiivi,new
pelletti,substantiivi,new
pelmeni,substantiivi,new
pelti,substantiivi,new
peltikolari,substantiivi,new
peltimuki,substantiivi,new
peltiruuvi,substantiivi,new
peltitynnyri,substantiivi,new
peltoemäkki,substantiivi,new
peltokanankaali,substantiivi,new
peltolemmikki,substantiivi,new
peltovalvatti,substantiivi,new
peluri,substantiivi,new
pemmikaani,substantiivi,new
penaali,substantiivi,new
pendeli,substantiivi,new
peneplaani,substantiivi,new
peni,substantiivi,new
penikkatauti,substantiivi,new
penikointi,substantiivi,new
penisilliini,substantiivi,new
penkki,substantiivi,new
pennalismi,substantiivi,new
penni,substantiivi,new
penninki,substantiivi,new
pensaskihokki,substantiivi,new
pensaskäki,substantiivi,old
pensaskäärmekurki,substantiivi,old
pensionaatti,substantiivi,new
pensseli,substantiivi,new
pentaani,substantiivi,new
pentaedri,substantiivi,new
pentagoni,substantiivi,new
pentagrammi,substantiivi,new
pentametri,substantiivi,new
pentteri,substantiivi,new
peoni,substantiivi,new
pepsiini,substantiivi,new
peptidi,substantiivi,new
perfekti,substantiivi,new
perfektionismi,substantiivi,new
perfektionisti,substantiivi,new
performanssi,substantiivi,new
perforointi,substantiivi,new
pergamentti,substantiivi,new
perheenäiti,substantiivi,new
perhekoti,substantiivi,new
perhepäiväkoti,substantiivi,new
perhosuinti,substantiivi,new
perifraasi,substantiivi,new
periheli,substantiivi,new
perikardiitti,substantiivi,new
perintökaari,substantiivi,old
periodi,substantiivi,new
periskooppi,substantiivi,new
peristyyli,substantiivi,new
perisynti,substantiivi,new
perkaali,substantiivi,new
perkussionisti,substantiivi,new
perliitti,substantiivi,new
permanentti,substantiivi,new
permeanssi,substantiivi,new
permikausi,substantiivi,old
peroksidi,substantiivi,new
persikankivi,substantiivi,old
persimoni,substantiivi,new
persipaani,substantiivi,new
perskänni,substantiivi,new
persläpi,substantiivi,old
personifiointi,substantiivi,new
personointi,substantiivi,new
persoonallisuustesti,substantiivi,new
persoonallisuustyyppi,substantiivi,new
persoonapronomini,substantiivi,new
perspektiivi,substantiivi,new
perunakellari,substantiivi,new
perunalaari,substantiivi,new
perunalumi,substantiivi,old
perunamuusi,substantiivi,new
perunasalaatti,substantiivi,new
perunateatteri,substantiivi,new
perunavesi,substantiivi,old
peruskivi,substantiivi,old
perusmuuri,substantiivi,new
perustamisvuosi,substantiivi,old
perustuslaki,substantiivi,new
perustyyppi,substantiivi,new
peruukki,substantiivi,new
peruutuspeili,substantiivi,new
perverssi,adjektiivi,new
peräkaneetti,substantiivi,new
perämoottori,substantiivi,new
peräsuoli,substantiivi,old
perätuuppari,substantiivi,new
peski,substantiivi,new
pessaari,substantiivi,new
pessimismi,substantiivi,new
pessimisti,substantiivi,new
pesti,substantiivi,new
pestisidi,substantiivi,new
pesubetoni,substantiivi,new
pesupulveri,substantiivi,new
pesupussi,substantiivi,new
pesuri,substantiivi,new
pesusieni,substantiivi,old
pesuvesi,substantiivi,old
pesäjuuri,substantiivi,old
pesäkekovettumatauti,substantiivi,new
pesäpallisti,substantiivi,new
petankki,substantiivi,new
peti,substantiivi,new
petovuosi,substantiivi,old
petroli,substantiivi,new
petsi,substantiivi,new
petturi,substantiivi,new
peukalokyyti,substantiivi,new
peukaloruuvi,substantiivi,new
pfalzkreivi,substantiivi,new
pianisti,substantiivi,new
piasteri,substantiivi,new
piehtarointi,substantiivi,new
pieli,substantiivi,old
pielikki,substantiivi,new
pieni,adjektiivi,old
pienoisbussi,substantiivi,new
pienoismalli,substantiivi,new
pienoisromaani,substantiivi,new
pietaryrtti,substantiivi,new
pieteetti,substantiivi,new
pieti,substantiivi,new
pietismi,substantiivi,new
pietisti,substantiivi,new
pigmentti,substantiivi,new
pihapiiri,substantiivi,new
pihatyranni,substantiivi,new
pihi,adjektiivi,new
pihkatappi,substantiivi,new
pihtari,substantiivi,new
pihti,substantiivi,new
pihtipieli,substantiivi,old
pihvi,substantiivi,new
pihvitomaatti,substantiivi,new
piidioksidi,substantiivi,new
piikivi,substantiivi,old
piikkari,substantiivi,new
piikki,substantiivi,new
piikkikärki,substantiivi,old
piikkimakrilli,substantiivi,new
piikkimonni,substantiivi,new
piili,substantiivi,new
piilokärki,substantiivi,old
piiloleikki,substantiivi,new
piilolinssi,substantiivi,new
piinapenkki,substantiivi,new
piippalakki,substantiivi,new
piippuruohokasvi,substantiivi,new
piipunrassi,substantiivi,new
piiri,substantiivi,new
piironki,substantiivi,new
piirrosfilmi,substantiivi,new
piirturi,substantiivi,new
piisami,substantiivi,new
piisi,substantiivi,new
piiskatykki,substantiivi,new
piiskuri,substantiivi,new
piispanmunkki,substantiivi,new
pikakahvi,substantiivi,new
pikakivääri,substantiivi,new
pikatykki,substantiivi,new
pikavauhti,substantiivi,new
pikavisiitti,substantiivi,new
piki,substantiivi,old
pikkelssi,substantiivi,new
pikkubussi,substantiivi,new
pikkukaupunki,substantiivi,new
pikkukieli,substantiivi,old
pikkukuovi,substantiivi,new
pikkulapsi,substantiivi,old
pikkulavantauti,substantiivi,new
pikkumaakäki,substantiivi,old
pikkuporvari,substantiivi,new
pikkurilli,substantiivi,new
pikkuruokki,substantiivi,new
pikkusikari,substantiivi,new
pikkusormi,substantiivi,old
pikkutakki,substantiivi,new
pikkutalvikki,substantiivi,new
pikkutylli,substantiivi,new
pikkuveli,substantiivi,new
pikkuvesitähti,substantiivi,old
piknikki,substantiivi,new
pikofaradi,substantiivi,new
pikometri,substantiivi,new
pikosekunti,substantiivi,new
pikowatti,substantiivi,new
pikseli,substantiivi,new
piktogrammi,substantiivi,new
pilahvi,substantiivi,new
pilari,substantiivi,new
pilasteri,substantiivi,new
piletti,substantiivi,new
pilkkasiipi,substantiivi,old
pilkki,substantiivi,new
pilkkumi,substantiivi,new
pilleri,substantiivi,new
pilleristi,substantiivi,new
pilli,substantiivi,new
pilotti,substantiivi,new
pilottitakki,substantiivi,new
pilsneri,substantiivi,new
pilssi,substantiivi,new
pilssivesi,substantiivi,old
piltti,substantiivi,new
pilvi,substantiivi,old
pimppi,substantiivi,new
pinaakkeli,substantiivi,new
pinaatti,substantiivi,new
pingviini,substantiivi,new
pinkki,adjektiivi,new
pinnari,substantiivi,new
pinni,substantiivi,new
pinseri,substantiivi,new
pinssi,substantiivi,new
pintaremontti,substantiivi,new
pintavesi,substantiivi,old
pioneeri,substantiivi,new
pioni,substantiivi,new
pionikasvi,substantiivi,new
pipari,substantiivi,new
piparjuuri,substantiivi,old
piperiini,substantiivi,new
pipetti,substantiivi,new
pipi,adjektiivi,new
pipolakki,substantiivi,new
pippeli,substantiivi,new
pippuri,substantiivi,new
pippurikasvi,substantiivi,new
pippuripihvi,substantiivi,new
piraatti,substantiivi,new
piratismi,substantiivi,new
piri,substantiivi,new
piristyspilleri,substantiivi,new
pirssi,substantiivi,new
pirtti,substantiivi,new
pisanki,substantiivi,new
pisarointi,substantiivi,new
piski,substantiivi,new
pisoaari,substantiivi,new
pissi,substantiivi,new
pistaasi,substantiivi,new
pistooli,substantiivi,new
pitali,substantiivi,new
pitkäkoipi,substantiivi,old
pitsataksi,substantiivi,new
pitsi,substantiivi,new
pitsilehti,substantiivi,old
pittoreski,adjektiivi,new
pituusmerkki,substantiivi,new
pituuspiiri,substantiivi,new
plagiaatti,substantiivi,new
plagiointi,substantiivi,new
plakaatti,substantiivi,new
plaketti,substantiivi,new
plakkari,substantiivi,new
plakki,substantiivi,new
planetesimaali,substantiivi,new
planetoidi,substantiivi,new
planimetri,substantiivi,new
planssi,substantiivi,new
plantaasi,substantiivi,new
plasmidi,substantiivi,new
plataani,substantiivi,new
plataanikasvi,substantiivi,new
platinointi,substantiivi,new
platonismi,substantiivi,new
platonisti,substantiivi,new
plebeiji,substantiivi,new
pleistoseeni,substantiivi,new
pleonasmi,substantiivi,new
plintti,substantiivi,new
plombi,substantiivi,new
pluraali,substantiivi,new
pluralismi,substantiivi,new
pluskvamperfekti,substantiivi,new
plusmerkki,substantiivi,new
plutokraatti,substantiivi,new
plyymi,substantiivi,new
plyysi,substantiivi,new
pläkki,substantiivi,new
